0REMESSANOTIFICAÇÃO ELETRONICA        99999999999999Bicbanco S/A                            Avenida Brigadeiro Faria Lima           4.440     2º andar  Itaim Bibi                    São Paulo                     04538132SPBicbanco S/A                                                                    01082013                                                                                                                                                                                                                                                                                                                                                                                                000001
1022421009579COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000172NORTE REFRIGERACAO LTDA                 TRAVESSA SAO PEDRO, 165                 BELEM                                   66023570PA43217000220457803142068       05072013050BELEM               0911201300000000000343200CC                                                                                                                                                                                                                                                                                                                                                                                           249295-25     000157
1022421009579COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000172NORTE REFRIGERACAO LTDA                 TRAVESSA SAO PEDRO, 165                 BELEM                                   66023570PA43217000230457804942068       05072013050BELEM               0912201300000000000343200CC                                                                                                                                                                                                                                                                                                                                                                                           249295-26     000158
1022421009579COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000172NORTE REFRIGERACAO LTDA                 TRAVESSA SAO PEDRO, 165                 BELEM                                   66023570PA43217000240457805742068       05072013050BELEM               0801201400000000000343200CC                                                                                                                                                                                                                                                                                                                                                                                           249295-27     000159
1022421009579COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000172NORTE REFRIGERACAO LTDA                 TRAVESSA SAO PEDRO, 165                 BELEM                                   66023570PA43217000250457869342068       05072013050BELEM               1009201300000000000343200CC                                                                                                                                                                                                                                                                                                                                                                                           249295-28     000160
1022421009579COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000172NORTE REFRIGERACAO LTDA                 TRAVESSA SAO PEDRO, 165                 BELEM                                   66023570PA43217000260457870742068       05072013050BELEM               1010201300000000000343200CC                                                                                                                                                                                                                                                                                                                                                                                           249295-29     000161
1022421009579COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000172NORTE REFRIGERACAO LTDA                 TRAVESSA SAO PEDRO, 165                 BELEM                                   66023570PA43217000270457806542070       05072013050BELEM               1009201300000000000839746CC                                                                                                                                                                                                                                                                                                                                                                                           249295-30     000162
1022421009579COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000172NORTE REFRIGERACAO LTDA                 TRAVESSA SAO PEDRO, 165                 BELEM                                   66023570PA43217000280457808142070       05072013050BELEM               0911201300000000000839746CC                                                                                                                                                                                                                                                                                                                                                                                           249295-31     000163
1022421009579COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000172NORTE REFRIGERACAO LTDA                 TRAVESSA SAO PEDRO, 165                 BELEM                                   66023570PA43217000290457809042070       05072013050BELEM               0912201300000000000839746CC                                                                                                                                                                                                                                                                                                                                                                                           249295-32     000164
1022421009579COBR_CAUC_BIC  LOREN-SID LTDA                          004920658000172NORTE REFRIGERACAO LTDA                 TRAVESSA SAO PEDRO, 165                 BELEM                                   66023570PA43217000300457810342070       05072013050BELEM               0801201400000000000839746CC                                                                                                                                                                                                                                                                                                                                                                                           249295-33     000165
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          067218016000146VENTILUSTRE UTILID.DOMEST.LTME          RUA MARANHAO, 1547                      CATANDUVA                               15800020SP43226000010165078141804       04062013022RIBEIRAO PRETO      0609201300000000000498020CC                                                                                                                                                                                                                                                                                                                                                                                           249295-34     000166
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          067218016000146VENTILUSTRE UTILID.DOMEST.LTME          RUA MARANHAO, 1547                      CATANDUVA                               15800020SP43226000020165079041804       04062013022RIBEIRAO PRETO      0101201400000000000498020CC                                                                                                                                                                                                                                                                                                                                                                                           249295-35     000167
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          067218016000146VENTILUSTRE UTILID.DOMEST.LTME          RUA MARANHAO, 1547                      CATANDUVA                               15800020SP43226000030165080341804       04062013022RIBEIRAO PRETO      1909201300000000000498020CC                                                                                                                                                                                                                                                                                                                                                                                           249295-36     000168
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          067218016000146VENTILUSTRE UTILID.DOMEST.LTME          RUA MARANHAO, 1547                      CATANDUVA                               15800020SP43226000040165081141804       04062013022RIBEIRAO PRETO      0210201300000000000498020CC                                                                                                                                                                                                                                                                                                                                                                                           249295-37     000169
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          067218016000146VENTILUSTRE UTILID.DOMEST.LTME          RUA MARANHAO, 1547                      CATANDUVA                               15800020SP43226000050165082041804       04062013022RIBEIRAO PRETO      1610201300000000000498020CC                                                                                                                                                                                                                                                                                                                                                                                           249295-38     000170
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          067218016000146VENTILUSTRE UTILID.DOMEST.LTME          RUA MARANHAO, 1547                      CATANDUVA                               15800020SP43226000060165083841804       04062013022RIBEIRAO PRETO      2810201300000000000498020CC                                                                                                                                                                                                                                                                                                                                                                                           249295-39     000171
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          067218016000146VENTILUSTRE UTILID.DOMEST.LTME          RUA MARANHAO, 1547                      CATANDUVA                               15800020SP43226000070165084641804       04062013022RIBEIRAO PRETO      1111201300000000000498020CC                                                                                                                                                                                                                                                                                                                                                                                           249295-40     000172
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          067218016000146VENTILUSTRE UTILID.DOMEST.LTME          RUA MARANHAO, 1547                      CATANDUVA                               15800020SP43226000080165085441804       04062013022RIBEIRAO PRETO      2511201300000000000498020CC                                                                                                                                                                                                                                                                                                                                                                                           249295-41     000173
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          067218016000146VENTILUSTRE UTILID.DOMEST.LTME          RUA MARANHAO, 1547                      CATANDUVA                               15800020SP43226000090165086241804       04062013022RIBEIRAO PRETO      0612201300000000000498020CC                                                                                                                                                                                                                                                                                                                                                                                           249295-42     000174
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          067218016000146VENTILUSTRE UTILID.DOMEST.LTME          RUA MARANHAO, 1547                      CATANDUVA                               15800020SP43226000100165087141804       04062013022RIBEIRAO PRETO      1812201300000000000498020CC                                                                                                                                                                                                                                                                                                                                                                                           249295-43     000175
1022421009579COBR_CAUC_BIC  LOREN-SID LTDA                          004980258003259DRICOS MOVEIS ELETRODOMESTICOS LTD      RUA 24 DE MAIO,330                      FORTALEZA                               60020000CE43225000010457730142069       05072013003CENTRO              1009201300000000007031000CC                                                                                                                                                                                                                                                                                                                                                                                           249295-44     000176
1022421009579COBR_CAUC_BIC  LOREN-SID LTDA                          004565289000570BENCHIMOL IRMAOS & CIA LTDA             R.MIRANDA LEAO 41                       MANAUS                                  69005901AM43224000010457717442021       28062013050BELEM               1011201300000000005567406CC                                                                                                                                                                                                                                                                                                                                                                                           249295-45     000177
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          023502610000199VENTANIA COM. SERV. ELETRO. LTDA M      RUA CLODOALDO FREITAS, 1505, SL 02      TERESINA                                64000360PI43223000010163110840164       26032013041TERESINA            3107201300000000001861600CC                                                                                                                                                                                                                                                                                                                                                                                           249295-46     000178
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          023502610000199VENTANIA COM. SERV. ELETRO. LTDA M      RUA CLODOALDO FREITAS, 1505, SL 02      TERESINA                                64000360PI43223000020163111640164       26032013041TERESINA            3008201300000000001861600CC                                                                                                                                                                                                                                                                                                                                                                                           249295-47     000179
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          023502610000199VENTANIA COM. SERV. ELETRO. LTDA M      RUA CLODOALDO FREITAS, 1505, SL 02      TERESINA                                64000360PI43223000030163112440164       26032013041TERESINA            2909201300000000001861600CC                                                                                                                                                                                                                                                                                                                                                                                           249295-48     000180
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          023502610000199VENTANIA COM. SERV. ELETRO. LTDA M      RUA CLODOALDO FREITAS, 1505, SL 02      TERESINA                                64000360PI43223000040163113240164       26032013041TERESINA            2910201300000000001861600CC                                                                                                                                                                                                                                                                                                                                                                                           249295-49     000181
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          023502610000199VENTANIA COM. SERV. ELETRO. LTDA M      RUA CLODOALDO FREITAS, 1505, SL 02      TERESINA                                64000360PI43223000050163114140164       26032013041TERESINA            2811201300000000001861600CC                                                                                                                                                                                                                                                                                                                                                                                           249295-50     000182
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          023502610000199VENTANIA COM. SERV. ELETRO. LTDA M      RUA CLODOALDO FREITAS, 1505, SL 02      TERESINA                                64000360PI43223000060163115940165       26032013041TERESINA            2507201300000000001436000CC                                                                                                                                                                                                                                                                                                                                                                                           249295-51     000183
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          023502610000199VENTANIA COM. SERV. ELETRO. LTDA M      RUA CLODOALDO FREITAS, 1505, SL 02      TERESINA                                64000360PI43223000070163116740165       26032013041TERESINA            2408201300000000001436000CC                                                                                                                                                                                                                                                                                                                                                                                           249295-52     000184
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          023502610000199VENTANIA COM. SERV. ELETRO. LTDA M      RUA CLODOALDO FREITAS, 1505, SL 02      TERESINA                                64000360PI43223000080163117540165       26032013041TERESINA            2309201300000000001436000CC                                                                                                                                                                                                                                                                                                                                                                                           249295-53     000185
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          023502610000199VENTANIA COM. SERV. ELETRO. LTDA M      RUA CLODOALDO FREITAS, 1505, SL 02      TERESINA                                64000360PI43223000090163118340165       26032013041TERESINA            2310201300000000001436000CC                                                                                                                                                                                                                                                                                                                                                                                           249295-54     000186
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          023502610000199VENTANIA COM. SERV. ELETRO. LTDA M      RUA CLODOALDO FREITAS, 1505, SL 02      TERESINA                                64000360PI43223000100163119140165       26032013041TERESINA            2211201300000000001436000CC                                                                                                                                                                                                                                                                                                                                                                                           249295-55     000187
1047421002340COBR_CAUC_COR  LOREN-SID LTDA                          001468788000128REAL VENT LAR COM. E REP. LTDA.         DR.LUIZ GUIMARAES,965                   NOVA IGUACU                             26215531RJ43222000010165050141802       04062013900BRADESCO S/A        0409201300000000000562033CC                                                                                                                                                                                                                                                                                                                                                                                           249295-56     000188
1047421002340COBR_CAUC_COR  LOREN-SID LTDA                          001468788000128REAL VENT LAR COM. E REP. LTDA.         DR.LUIZ GUIMARAES,965                   NOVA IGUACU                             26215531RJ43222000020165051041802       04062013900BRADESCO S/A        2012201300000000000562033CC                                                                                                                                                                                                                                                                                                                                                                                           249295-57     000189
1047421002340COBR_CAUC_COR  LOREN-SID LTDA                          001468788000128REAL VENT LAR COM. E REP. LTDA.         DR.LUIZ GUIMARAES,965                   NOVA IGUACU                             26215531RJ43222000030165052841802       04062013900BRADESCO S/A        1709201300000000000562033CC                                                                                                                                                                                                                                                                                                                                                                                           249295-58     000190
1047421002340COBR_CAUC_COR  LOREN-SID LTDA                          001468788000128REAL VENT LAR COM. E REP. LTDA.         DR.LUIZ GUIMARAES,965                   NOVA IGUACU                             26215531RJ43222000040165053641802       04062013900BRADESCO S/A        2709201300000000000562033CC                                                                                                                                                                                                                                                                                                                                                                                           249295-59     000191
1047421002340COBR_CAUC_COR  LOREN-SID LTDA                          001468788000128REAL VENT LAR COM. E REP. LTDA.         DR.LUIZ GUIMARAES,965                   NOVA IGUACU                             26215531RJ43222000050165054441802       04062013900BRADESCO S/A        1010201300000000000562033CC                                                                                                                                                                                                                                                                                                                                                                                           249295-60     000192
1047421002340COBR_CAUC_COR  LOREN-SID LTDA                          001468788000128REAL VENT LAR COM. E REP. LTDA.         DR.LUIZ GUIMARAES,965                   NOVA IGUACU                             26215531RJ43222000060165055241802       04062013900BRADESCO S/A        2210201300000000000562033CC                                                                                                                                                                                                                                                                                                                                                                                           249295-61     000193
1047421002340COBR_CAUC_COR  LOREN-SID LTDA                          001468788000128REAL VENT LAR COM. E REP. LTDA.         DR.LUIZ GUIMARAES,965                   NOVA IGUACU                             26215531RJ43222000070165056141802       04062013900BRADESCO S/A        0411201300000000000562033CC                                                                                                                                                                                                                                                                                                                                                                                           249295-62     000194
1047421002340COBR_CAUC_COR  LOREN-SID LTDA                          001468788000128REAL VENT LAR COM. E REP. LTDA.         DR.LUIZ GUIMARAES,965                   NOVA IGUACU                             26215531RJ43222000080165057941802       04062013900BRADESCO S/A        1511201300000000000562033CC                                                                                                                                                                                                                                                                                                                                                                                           249295-63     000195
1047421002340COBR_CAUC_COR  LOREN-SID LTDA                          001468788000128REAL VENT LAR COM. E REP. LTDA.         DR.LUIZ GUIMARAES,965                   NOVA IGUACU                             26215531RJ43222000090165058741802       04062013900BRADESCO S/A        2711201300000000000562033CC                                                                                                                                                                                                                                                                                                                                                                                           249295-64     000196
1047421002340COBR_CAUC_COR  LOREN-SID LTDA                          001468788000128REAL VENT LAR COM. E REP. LTDA.         DR.LUIZ GUIMARAES,965                   NOVA IGUACU                             26215531RJ43222000100165059541802       04062013900BRADESCO S/A        1012201300000000000562033CC                                                                                                                                                                                                                                                                                                                                                                                           249295-65     000197
1047421002340COBR_CAUC_COR  LOREN-SID LTDA                          001468788000128REAL VENT LAR COM. E REP. LTDA.         DR.LUIZ GUIMARAES,965                   NOVA IGUACU                             26215531RJ43222000110165060941803       04062013900BRADESCO S/A        0509201300000000000633380CC                                                                                                                                                                                                                                                                                                                                                                                           249295-66     000198
1047421002340COBR_CAUC_COR  LOREN-SID LTDA                          001468788000128REAL VENT LAR COM. E REP. LTDA.         DR.LUIZ GUIMARAES,965                   NOVA IGUACU                             26215531RJ43222000120165061741803       04062013900BRADESCO S/A        2009201300000000000633380CC                                                                                                                                                                                                                                                                                                                                                                                           249295-67     000199
1047421002340COBR_CAUC_COR  LOREN-SID LTDA                          001468788000128REAL VENT LAR COM. E REP. LTDA.         DR.LUIZ GUIMARAES,965                   NOVA IGUACU                             26215531RJ43222000130165062541803       04062013900BRADESCO S/A        0410201300000000000633380CC                                                                                                                                                                                                                                                                                                                                                                                           249295-68     000200
1047421002340COBR_CAUC_COR  LOREN-SID LTDA                          001468788000128REAL VENT LAR COM. E REP. LTDA.         DR.LUIZ GUIMARAES,965                   NOVA IGUACU                             26215531RJ43222000140165063341803       04062013900BRADESCO S/A        2110201300000000000633380CC                                                                                                                                                                                                                                                                                                                                                                                           249295-69     000201
1047421002340COBR_CAUC_COR  LOREN-SID LTDA                          001468788000128REAL VENT LAR COM. E REP. LTDA.         DR.LUIZ GUIMARAES,965                   NOVA IGUACU                             26215531RJ43222000150165064141803       04062013900BRADESCO S/A        0411201300000000000633380CC                                                                                                                                                                                                                                                                                                                                                                                           249295-70     000202
1047421002340COBR_CAUC_COR  LOREN-SID LTDA                          001468788000128REAL VENT LAR COM. E REP. LTDA.         DR.LUIZ GUIMARAES,965                   NOVA IGUACU                             26215531RJ43222000160165065041803       04062013900BRADESCO S/A        0911201300000000000633380CC                                                                                                                                                                                                                                                                                                                                                                                           249295-71     000203
1047421002340COBR_CAUC_COR  LOREN-SID LTDA                          001468788000128REAL VENT LAR COM. E REP. LTDA.         DR.LUIZ GUIMARAES,965                   NOVA IGUACU                             26215531RJ43222000170165066841803       04062013900BRADESCO S/A        0412201300000000000633380CC                                                                                                                                                                                                                                                                                                                                                                                           249295-72     000204
1047421002340COBR_CAUC_COR  LOREN-SID LTDA                          001468788000128REAL VENT LAR COM. E REP. LTDA.         DR.LUIZ GUIMARAES,965                   NOVA IGUACU                             26215531RJ43222000180165067641803       04062013900BRADESCO S/A        1912201300000000000633380CC                                                                                                                                                                                                                                                                                                                                                                                           249295-73     000205
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004222443000188L.M. CAMPOS - ME                        RUA 24 DE MAIO, 966                     FORTALEZA                               60020000CE43221000010165030741800       04062013003CENTRO              0309201300000000000475521CC                                                                                                                                                                                                                                                                                                                                                                                           249295-74     000206
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004222443000188L.M. CAMPOS - ME                        RUA 24 DE MAIO, 966                     FORTALEZA                               60020000CE43221000020165031541800       04062013003CENTRO              0312201300000000000475521CC                                                                                                                                                                                                                                                                                                                                                                                           249295-75     000207
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004222443000188L.M. CAMPOS - ME                        RUA 24 DE MAIO, 966                     FORTALEZA                               60020000CE43221000030165032341800       04062013003CENTRO              1309201300000000000475521CC                                                                                                                                                                                                                                                                                                                                                                                           249295-76     000208
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004222443000188L.M. CAMPOS - ME                        RUA 24 DE MAIO, 966                     FORTALEZA                               60020000CE43221000040165033141800       04062013003CENTRO              2409201300000000000475521CC                                                                                                                                                                                                                                                                                                                                                                                           249295-77     000209
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004222443000188L.M. CAMPOS - ME                        RUA 24 DE MAIO, 966                     FORTALEZA                               60020000CE43221000050165034041800       04062013003CENTRO              0310201300000000000475521CC                                                                                                                                                                                                                                                                                                                                                                                           249295-78     000210
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004222443000188L.M. CAMPOS - ME                        RUA 24 DE MAIO, 966                     FORTALEZA                               60020000CE43221000060165035841800       04062013003CENTRO              1510201300000000000475521CC                                                                                                                                                                                                                                                                                                                                                                                           249295-79     000211
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004222443000188L.M. CAMPOS - ME                        RUA 24 DE MAIO, 966                     FORTALEZA                               60020000CE43221000070165036641800       04062013003CENTRO              2310201300000000000475521CC                                                                                                                                                                                                                                                                                                                                                                                           249295-80     000212
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004222443000188L.M. CAMPOS - ME                        RUA 24 DE MAIO, 966                     FORTALEZA                               60020000CE43221000080165037441800       04062013003CENTRO              0511201300000000000475521CC                                                                                                                                                                                                                                                                                                                                                                                           249295-81     000213
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004222443000188L.M. CAMPOS - ME                        RUA 24 DE MAIO, 966                     FORTALEZA                               60020000CE43221000090165038241800       04062013003CENTRO              1211201300000000000475521CC                                                                                                                                                                                                                                                                                                                                                                                           249295-82     000214
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004222443000188L.M. CAMPOS - ME                        RUA 24 DE MAIO, 966                     FORTALEZA                               60020000CE43221000100165039141800       04062013003CENTRO              2211201300000000000475521CC                                                                                                                                                                                                                                                                                                                                                                                           249295-83     000215
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004222443000188L.M. CAMPOS - ME                        RUA 24 DE MAIO, 966                     FORTALEZA                               60020000CE43221000110165040441806       04062013003CENTRO              1408201300000000000488733CC                                                                                                                                                                                                                                                                                                                                                                                           249295-84     000216
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004222443000188L.M. CAMPOS - ME                        RUA 24 DE MAIO, 966                     FORTALEZA                               60020000CE43221000120165041241806       04062013003CENTRO              2712201300000000000488733CC                                                                                                                                                                                                                                                                                                                                                                                           249295-85     000217
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004222443000188L.M. CAMPOS - ME                        RUA 24 DE MAIO, 966                     FORTALEZA                               60020000CE43221000130165042141806       04062013003CENTRO              2908201300000000000488733CC                                                                                                                                                                                                                                                                                                                                                                                           249295-86     000218
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004222443000188L.M. CAMPOS - ME                        RUA 24 DE MAIO, 966                     FORTALEZA                               60020000CE43221000140165043941806       04062013003CENTRO              1309201300000000000488733CC                                                                                                                                                                                                                                                                                                                                                                                           249295-87     000219
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004222443000188L.M. CAMPOS - ME                        RUA 24 DE MAIO, 966                     FORTALEZA                               60020000CE43221000150165044741806       04062013003CENTRO              3009201300000000000488733CC                                                                                                                                                                                                                                                                                                                                                                                           249295-88     000220
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          004222443000188L.M. CAMPOS - ME                        RUA 24 DE MAIO, 966                     FORTALEZA                               60020000CE43221000160165045541806       04062013003CENTRO              1410201300000000000488733CC                                                                                                                                                                                                                                                                                                                                                                                           249295-89     000221
