0REMESSANOTIFICAÇÃO ELETRONICA        99999999999999Bicbanco S/A                            Avenida Brigadeiro Faria Lima           4.440     2º andar  Itaim Bibi                    São Paulo                     04538132SPBicbanco S/A                                                                    30112012                                                                                                                                                                                                                                                                                                                                                                                                000001
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          023502610000199VENTANIA COM SERV ELETRO LTDA ME        R.CLODOALDO FREITAS,1505, SL 2          TERESINA                                64000360PI389860001401544698E0345215    25102012041TERESINA            1504201300000000000462717CC                                                                                                                                                                                                                                                                                                                                                                                           207901-124    000176
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          023502610000199VENTANIA COM SERV ELETRO LTDA ME        R.CLODOALDO FREITAS,1505, SL 2          TERESINA                                64000360PI389860001501544701E0345216    25102012041TERESINA            3004201300000000000462717CC                                                                                                                                                                                                                                                                                                                                                                                           207901-125    000177
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          023502610000199VENTANIA COM SERV ELETRO LTDA ME        R.CLODOALDO FREITAS,1505, SL 2          TERESINA                                64000360PI389860001601544710E0345217    25102012041TERESINA            1505201300000000000462717CC                                                                                                                                                                                                                                                                                                                                                                                           207901-126    000178
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          023502610000199VENTANIA COM SERV ELETRO LTDA ME        R.CLODOALDO FREITAS,1505, SL 2          TERESINA                                64000360PI389860001701544728E0345218    25102012041TERESINA            3005201300000000000462717CC                                                                                                                                                                                                                                                                                                                                                                                           207901-127    000179
1047421002340COBR_CAUC_BIC  LOREN-SID LTDA                          023502610000199VENTANIA COM SERV ELETRO LTDA ME        R.CLODOALDO FREITAS,1505, SL 2          TERESINA                                64000360PI389860001801544736E0345219    25102012041TERESINA            1406201300000000000462717CC                                                                                                                                                                                                                                                                                                                                                                                           207901-128    000180
1046421002474COBR_CAUC_COR  MACROMAQ EQUIPAMENTOS LTDA              092791243000294CELULOSE IRANI S A                      BR 153 KM 47,S/N - CXP 87               VARGEM BONITA                           89675000SC3896000001016807342933CL01    23112012800UNIBANCO S/A        1312201200000000011310305CC                                                                                                                                                                                                                                                                                                                                                                                           207901-129    000181
1046421007255COBR_CAUC_BIC  MAESTRO DO BRASIL IND METALUR LTDA      076639285000924FERRAGENS NEGRAO COMERCIAL LTDA         R. PROFESSOR ALGACYR M. MADER,,2800     CURITIBA - PR                           81310020PR38957000010168160925513-1/1   23112012016CURITIBA            2501201300000000011118800CC                                                                                                                                                                                                                                                                                                                                                                                           207901-130    000182
1046421007255COBR_CAUC_BIC  MAESTRO DO BRASIL IND METALUR LTDA      076639285000924FERRAGENS NEGRAO COMERCIAL LTDA         R. PROFESSOR ALGACYR M. MADER,,2800     CURITIBA - PR                           81310020PR38957000020168162525527-1/1   23112012016CURITIBA            2501201300000000011314300CC                                                                                                                                                                                                                                                                                                                                                                                           207901-131    000183
1008421027730DIR_CREDIT     PCA - REFEICOES E HOSPITALARES LTDA     001397886000111MMAIA - INDÚSTRIA METALMECÂNICA         RUA FRANCISCO OLIVEIRA ALMEIDA 121 F    EUSEBIO                                 61760000CE3899100001                                                                                                                                          012044189           250420110000022952S/N         21112012000403FORNECIMENTO DIÁRIO E ININTERRUPTO DE REFEIÇÕES PRONTAS, PELA CONTRATA-DA - AOS FUNCIONÁRIOS DA CONTRATANTE - ATRAVÉS DA MODALIDADE DENOMINADA DE RE -FEIÇÃO TRANSPORTADA.                                                                      005737974000176207901-132    000184
1029421018494COBR_CAUC_BIC  PRO SALUTE SERVICOS PARA SAUDE LTDA     088611264000122INTRAL S A IND DE MATERIAIS ELETRI      TRAV. RIO GRANDE , 130                  CAXIAS DO SUL                           95098750RS3895600001098291890122977.A   20112012029CAXIAS DO SUL       1012201200000000010533537CC                                                                                                                                                                                                                                                                                                                                                                                           207901-133    000185
1045421013192DIR_CREDIT     YEX GESTAO DE SERVICOS LTDA             013131370000100SÃO LUCAS MÉDICO HOSPITALAR LTDA        AV CORONEL STANLEY DA SILVEIRA, 33      ARACAJU                                 49000000SE3889300001                                                                                                                                          481013229           241120060000021898001/06      20112012000404Prestação de serviços de lavagem, higienização e tratamento de roupashospitalares, constando de lençóis, fronhas, toalhas, uniformes, camposcirúrgicos e outras provenientes do próprio hospital.                                               007689816000113207901-134    000186
1013421015746DIR_CREDIT     ZJ MINERACAO E TERRAPLANAGEM LTDA       005673658000269MINERACAO FAZENDA BRASILEIRO S/A        R ITALO ANTONIO DE JESUS ALMEIDA,20     SANTA LUZ                               48880000BA3891400001                                                                                                                                          481026195           021120110000021384MFB-C1-CON.222102012000404Prestação de serviços de movimentação de material - lavra industrial,incluindo fornecimedno de equipamentos, materiais insumos, mão de obra e consu-míveis(exceto diesel)necessários à execução da lavra nas cavas da Mina C1.                  009029442000135207901-135    000187
9000186                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               000188
