0REMESSANOTIFICAÇÃO ELETRONICA        99999999999999Bicbanco S/A                            Avenida Brigadeiro Faria Lima           4.440     2º andar  Itaim Bibi                    São Paulo                     04538132SPBicbanco S/A                                                                    10082012                                                                                                                                                                                                                                                                                                                                                                                                000001
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      015071317000196LIM - TECN. DE CORTES, SOLD. USIN.      EST. MUNICIPAL,0-B                      SUMARE                                  13173250SP36984000150977444814788/3     30072012021CAMPINAS            1309201200000000001245500CC                                                                                                                                                                                                                                                                                                                                                                                           187688-121    000141
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014454875000178FLIXETEN SOCIEDAD ANONIMA               RUA DOS BANDEIRANTES,154                CAMPINAS                                13024010SP36985000010977404914784/2     30072012021CAMPINAS            0409201200000000001373400CC                                                                                                                                                                                                                                                                                                                                                                                           187688-122    000142
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014454875000178FLIXETEN SOCIEDAD ANONIMA               RUA DOS BANDEIRANTES,154                CAMPINAS                                13024010SP36985000020977477414773/4     30072012021CAMPINAS            1810201200000000001253900CC                                                                                                                                                                                                                                                                                                                                                                                           187688-123    000143
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014454875000178FLIXETEN SOCIEDAD ANONIMA               RUA DOS BANDEIRANTES,154                CAMPINAS                                13024010SP36985000030977478214773/5     30072012021CAMPINAS            0811201200000000001253900CC                                                                                                                                                                                                                                                                                                                                                                                           187688-124    000144
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014454875000178FLIXETEN SOCIEDAD ANONIMA               RUA DOS BANDEIRANTES,154                CAMPINAS                                13024010SP36985000040977479114773/6     30072012021CAMPINAS            2711201200000000001257488CC                                                                                                                                                                                                                                                                                                                                                                                           187688-125    000145
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014454875000178FLIXETEN SOCIEDAD ANONIMA               RUA DOS BANDEIRANTES,154                CAMPINAS                                13024010SP36985000050977480414784/1     30072012021CAMPINAS            2908201200000000001373400CC                                                                                                                                                                                                                                                                                                                                                                                           187688-126    000146
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014454875000178FLIXETEN SOCIEDAD ANONIMA               RUA DOS BANDEIRANTES,154                CAMPINAS                                13024010SP36985000060977481214784/3     30072012021CAMPINAS            2509201200000000001373400CC                                                                                                                                                                                                                                                                                                                                                                                           187688-127    000147
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014454875000178FLIXETEN SOCIEDAD ANONIMA               RUA DOS BANDEIRANTES,154                CAMPINAS                                13024010SP36985000070977482114784/4     30072012021CAMPINAS            1710201200000000001373400CC                                                                                                                                                                                                                                                                                                                                                                                           187688-128    000148
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014454875000178FLIXETEN SOCIEDAD ANONIMA               RUA DOS BANDEIRANTES,154                CAMPINAS                                13024010SP36985000080977483914784/5     30072012021CAMPINAS            0611201200000000001373400CC                                                                                                                                                                                                                                                                                                                                                                                           187688-129    000149
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014454875000178FLIXETEN SOCIEDAD ANONIMA               RUA DOS BANDEIRANTES,154                CAMPINAS                                13024010SP36985000090977484714784/6     30072012021CAMPINAS            2611201200000000001376970CC                                                                                                                                                                                                                                                                                                                                                                                           187688-130    000150
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014454875000178FLIXETEN SOCIEDAD ANONIMA               RUA DOS BANDEIRANTES,154                CAMPINAS                                13024010SP36985000100977488014773/3     30072012021CAMPINAS            2609201200000000001253900CC                                                                                                                                                                                                                                                                                                                                                                                           187688-131    000151
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014454875000178FLIXETEN SOCIEDAD ANONIMA               RUA DOS BANDEIRANTES,154                CAMPINAS                                13024010SP36985000110977489814773/2     30072012021CAMPINAS            0509201200000000001253900CC                                                                                                                                                                                                                                                                                                                                                                                           187688-132    000152
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      014454875000178FLIXETEN SOCIEDAD ANONIMA               RUA DOS BANDEIRANTES,154                CAMPINAS                                13024010SP36985000120977490114773/1     30072012021CAMPINAS            2408201200000000001253900CC                                                                                                                                                                                                                                                                                                                                                                                           187688-133    000153
1007421044581COBR_CAUC_BIC  GRANCARGA TRANSP. E GUINDASTES S/A.     001027335000166WOBBEN WINDPOWER IND.E COM.LTDA.        AV.FERNANDO STECCA,100                  SOROCABA                                18087149SP369860000101370668002387      02082012007PAULISTA            2908201200000000071967306CC                                                                                                                                                                                                                                                                                                                                                                                           187690-1      000154
1007421044581COBR_CAUC_BIC  GRANCARGA TRANSP. E GUINDASTES S/A.     001027335000166WOBBEN WINDPOWER IND.E COM.LTDA.        AV.FERNANDO STECCA,100                  SOROCABA                                18087149SP369860000201370773002382      01082012007PAULISTA            0110201200000000013724865CC                                                                                                                                                                                                                                                                                                                                                                                           187690-2      000155
1007421044581COBR_CAUC_BIC  GRANCARGA TRANSP. E GUINDASTES S/A.     001027335000166WOBBEN WINDPOWER IND.E COM.LTDA.        AV.FERNANDO STECCA,100                  SOROCABA                                18087149SP369860000301370781002381      01082012007PAULISTA            0110201200000000013724865CC                                                                                                                                                                                                                                                                                                                                                                                           187690-3      000156
1007421044581COBR_CAUC_BIC  GRANCARGA TRANSP. E GUINDASTES S/A.     001027335000166WOBBEN WINDPOWER IND.E COM.LTDA.        AV.FERNANDO STECCA,100                  SOROCABA                                18087149SP369860000401370803002373      01082012007PAULISTA            1209201200000000013724865CC                                                                                                                                                                                                                                                                                                                                                                                           187690-4      000157
1007421044581COBR_CAUC_BIC  GRANCARGA TRANSP. E GUINDASTES S/A.     001027335000166WOBBEN WINDPOWER IND.E COM.LTDA.        AV.FERNANDO STECCA,100                  SOROCABA                                18087149SP369860000501370811002374      01082012007PAULISTA            1209201200000000013724865CC                                                                                                                                                                                                                                                                                                                                                                                           187690-5      000158
1007421044581COBR_CAUC_BIC  GRANCARGA TRANSP. E GUINDASTES S/A.     001027335000166WOBBEN WINDPOWER IND.E COM.LTDA.        AV.FERNANDO STECCA,100                  SOROCABA                                18087149SP369860000601370820002375      01082012007PAULISTA            1909201200000000013724865CC                                                                                                                                                                                                                                                                                                                                                                                           187690-6      000159
1007421044581COBR_CAUC_BIC  GRANCARGA TRANSP. E GUINDASTES S/A.     001027335000166WOBBEN WINDPOWER IND.E COM.LTDA.        AV.FERNANDO STECCA,100                  SOROCABA                                18087149SP369860000701370838002376      01082012007PAULISTA            1909201200000000013724865CC                                                                                                                                                                                                                                                                                                                                                                                           187690-7      000160
1007421044581COBR_CAUC_BIC  GRANCARGA TRANSP. E GUINDASTES S/A.     001027335000166WOBBEN WINDPOWER IND.E COM.LTDA.        AV.FERNANDO STECCA,100                  SOROCABA                                18087149SP369860000801370846002377      01082012007PAULISTA            2609201200000000013724865CC                                                                                                                                                                                                                                                                                                                                                                                           187690-8      000161
1007421044581COBR_CAUC_BIC  GRANCARGA TRANSP. E GUINDASTES S/A.     001027335000166WOBBEN WINDPOWER IND.E COM.LTDA.        AV.FERNANDO STECCA,100                  SOROCABA                                18087149SP369860000901370854002378      01082012007PAULISTA            2609201200000000013724865CC                                                                                                                                                                                                                                                                                                                                                                                           187690-9      000162
1007421044581COBR_CAUC_BIC  GRANCARGA TRANSP. E GUINDASTES S/A.     001027335000166WOBBEN WINDPOWER IND.E COM.LTDA.        AV.FERNANDO STECCA,100                  SOROCABA                                18087149SP369860001001370862002379      01082012007PAULISTA            0110201200000000013724865CC                                                                                                                                                                                                                                                                                                                                                                                           187690-10     000163
1007421044581COBR_CAUC_BIC  GRANCARGA TRANSP. E GUINDASTES S/A.     001027335000166WOBBEN WINDPOWER IND.E COM.LTDA.        AV.FERNANDO STECCA,100                  SOROCABA                                18087149SP369860001101370871002380      01082012007PAULISTA            0110201200000000013724865CC                                                                                                                                                                                                                                                                                                                                                                                           187690-11     000164
1020421001717COBR_CAUC_BIC  H-BUSTER DA AMAZONIA IND COM LTDA       047960950041901MAGAZINE LUIZA S/A                      RUA DO COMERCIO,1924                    FRANCA                                  14400660SP369870000106223021016711.1/1  30072012022RIBEIRAO PRETO      1211201200000000033480000CC                                                                                                                                                                                                                                                                                                                                                                                           187690-12     000165
1020421001717COBR_CAUC_BIC  H-BUSTER DA AMAZONIA IND COM LTDA       047960950041901MAGAZINE LUIZA S/A                      RUA DO COMERCIO,1924                    FRANCA                                  14400660SP369870000206223030016713.1/1  30072012022RIBEIRAO PRETO      1211201200000000016740000CC                                                                                                                                                                                                                                                                                                                                                                                           187690-13     000166
1020421001717COBR_CAUC_BIC  H-BUSTER DA AMAZONIA IND COM LTDA       047960950041901MAGAZINE LUIZA S/A                      RUA DO COMERCIO,1924                    FRANCA                                  14400660SP369870000306223048016715.1/1  30072012022RIBEIRAO PRETO      1211201200000000059396000CC                                                                                                                                                                                                                                                                                                                                                                                           187690-14     000167
1020421001717COBR_CAUC_BIC  H-BUSTER DA AMAZONIA IND COM LTDA       047960950041901MAGAZINE LUIZA S/A                      RUA DO COMERCIO,1924                    FRANCA                                  14400660SP369870000406223056016717.1/1  30072012022RIBEIRAO PRETO      1211201200000000027900000CC                                                                                                                                                                                                                                                                                                                                                                                           187690-15     000168
1020421001717COBR_CAUC_BIC  H-BUSTER DA AMAZONIA IND COM LTDA       047960950041901MAGAZINE LUIZA S/A                      RUA DO COMERCIO,1924                    FRANCA                                  14400660SP369870000506223064016721.1/1  30072012022RIBEIRAO PRETO      1211201200000000029884000CC                                                                                                                                                                                                                                                                                                                                                                                           187690-16     000169
1020421001717COBR_CAUC_BIC  H-BUSTER DA AMAZONIA IND COM LTDA       047960950041901MAGAZINE LUIZA S/A                      RUA DO COMERCIO,1924                    FRANCA                                  14400660SP369870000606223072016723.1/1  30072012022RIBEIRAO PRETO      1211201200000000044640000CC                                                                                                                                                                                                                                                                                                                                                                                           187690-17     000170
1020421001717COBR_CAUC_BIC  H-BUSTER DA AMAZONIA IND COM LTDA       047960950041901MAGAZINE LUIZA S/A                      RUA DO COMERCIO,1924                    FRANCA                                  14400660SP369870000706223081016726.1/1  30072012022RIBEIRAO PRETO      1211201200000000059396000CC                                                                                                                                                                                                                                                                                                                                                                                           187690-18     000171
1020421001717COBR_CAUC_BIC  H-BUSTER DA AMAZONIA IND COM LTDA       047960950041901MAGAZINE LUIZA S/A                      RUA DO COMERCIO,1924                    FRANCA                                  14400660SP369870000806223099016727.1/1  30072012022RIBEIRAO PRETO      1211201200000000059396000CC                                                                                                                                                                                                                                                                                                                                                                                           187690-19     000172
1020421001717COBR_CAUC_BIC  H-BUSTER DA AMAZONIA IND COM LTDA       047960950041901MAGAZINE LUIZA S/A                      RUA DO COMERCIO,1924                    FRANCA                                  14400660SP369870000906223102016732.1/1  30072012022RIBEIRAO PRETO      1211201200000000015004000CC                                                                                                                                                                                                                                                                                                                                                                                           187690-20     000173
1020421001717COBR_CAUC_BIC  H-BUSTER DA AMAZONIA IND COM LTDA       047960950041901MAGAZINE LUIZA S/A                      RUA DO COMERCIO,1924                    FRANCA                                  14400660SP369870001006223111016733.1/1  30072012022RIBEIRAO PRETO      1211201200000000059396000CC                                                                                                                                                                                                                                                                                                                                                                                           187690-21     000174
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      054043179000193MESTERLIDE IND. E COM. LTDA             RUA OLIVEIRA LIMA,455                   SAO PAULO                               01541010SP37001000010977449914796/1     30072012007PAULISTA            2809201200000000001377000CC                                                                                                                                                                                                                                                                                                                                                                                           187690-22     000175
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      054043179000193MESTERLIDE IND. E COM. LTDA             RUA OLIVEIRA LIMA,455                   SAO PAULO                               01541010SP37001000020977450214796/2     30072012007PAULISTA            0310201200000000001377000CC                                                                                                                                                                                                                                                                                                                                                                                           187690-23     000176
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      054043179000193MESTERLIDE IND. E COM. LTDA             RUA OLIVEIRA LIMA,455                   SAO PAULO                               01541010SP37001000030977451114796/3     30072012007PAULISTA            1210201200000000001377000CC                                                                                                                                                                                                                                                                                                                                                                                           187690-24     000177
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      054043179000193MESTERLIDE IND. E COM. LTDA             RUA OLIVEIRA LIMA,455                   SAO PAULO                               01541010SP37001000040977452914796/4     30072012007PAULISTA            1810201200000000001377000CC                                                                                                                                                                                                                                                                                                                                                                                           187690-25     000178
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      054043179000193MESTERLIDE IND. E COM. LTDA             RUA OLIVEIRA LIMA,455                   SAO PAULO                               01541010SP37001000050977453714796/5     30072012007PAULISTA            0711201200000000001377000CC                                                                                                                                                                                                                                                                                                                                                                                           187690-26     000179
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      054043179000193MESTERLIDE IND. E COM. LTDA             RUA OLIVEIRA LIMA,455                   SAO PAULO                               01541010SP37001000060977454514796/6     30072012007PAULISTA            2711201200000000001380432CC                                                                                                                                                                                                                                                                                                                                                                                           187690-27     000180
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      054043179000193MESTERLIDE IND. E COM. LTDA             RUA OLIVEIRA LIMA,455                   SAO PAULO                               01541010SP37001000070977455314797/1     30072012007PAULISTA            2709201200000000001292400CC                                                                                                                                                                                                                                                                                                                                                                                           187690-28     000181
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      054043179000193MESTERLIDE IND. E COM. LTDA             RUA OLIVEIRA LIMA,455                   SAO PAULO                               01541010SP37001000080977456114797/2     30072012007PAULISTA            0210201200000000001292400CC                                                                                                                                                                                                                                                                                                                                                                                           187690-29     000182
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      054043179000193MESTERLIDE IND. E COM. LTDA             RUA OLIVEIRA LIMA,455                   SAO PAULO                               01541010SP37001000090977457014797/3     30072012007PAULISTA            0810201200000000001292400CC                                                                                                                                                                                                                                                                                                                                                                                           187690-30     000183
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      054043179000193MESTERLIDE IND. E COM. LTDA             RUA OLIVEIRA LIMA,455                   SAO PAULO                               01541010SP37001000100977458814797/4     30072012007PAULISTA            1710201200000000001292400CC                                                                                                                                                                                                                                                                                                                                                                                           187690-31     000184
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      054043179000193MESTERLIDE IND. E COM. LTDA             RUA OLIVEIRA LIMA,455                   SAO PAULO                               01541010SP37001000110977476614797/6     30072012007PAULISTA            2611201200000000001295610CC                                                                                                                                                                                                                                                                                                                                                                                           187690-32     000185
1038421020480COBR_CAUC_BIC  LIONFER INDUSTRIA METALURGICA LTDA      054043179000193MESTERLIDE IND. E COM. LTDA             RUA OLIVEIRA LIMA,455                   SAO PAULO                               01541010SP37001000120977491014797/5     30072012007PAULISTA            0611201200000000001292400CC                                                                                                                                                                                                                                                                                                                                                                                           187690-33     000186
1032421023773COBR_CAUC_BIC  FRIGORIFICO SAO GREGORIO LTDA           093148955000171LUNARDELLI COMERCIAL DE CARNES E A      RUA JEROLOMO MINUZZO 580                PORTO ALEGRE                            91730050RS37002000010067430415084/1     12062012015PORTO ALEGRE        1008201200000000001233857CC                                                                                                                                                                                                                                                                                                                                                                                           187690-34     000187
1032421023773COBR_CAUC_BIC  FRIGORIFICO SAO GREGORIO LTDA           093148955000171LUNARDELLI COMERCIAL DE CARNES E A      RUA JEROLOMO MINUZZO 580                PORTO ALEGRE                            91730050RS37002000020067431215087/1     12062012015PORTO ALEGRE        1208201200000000001290145CC                                                                                                                                                                                                                                                                                                                                                                                           187690-35     000188
1032421023773COBR_CAUC_BIC  FRIGORIFICO SAO GREGORIO LTDA           093148955000171LUNARDELLI COMERCIAL DE CARNES E A      RUA JEROLOMO MINUZZO 580                PORTO ALEGRE                            91730050RS370020000300674541150841/1    12062012015PORTO ALEGRE        1208201200000000001233857CC                                                                                                                                                                                                                                                                                                                                                                                           187690-36     000189
1032421023773COBR_CAUC_BIC  FRIGORIFICO SAO GREGORIO LTDA           093148955000171LUNARDELLI COMERCIAL DE CARNES E A      RUA JEROLOMO MINUZZO 580                PORTO ALEGRE                            91730050RS370020000400731731389/1       26062012015PORTO ALEGRE        2008201200000000002507150CC                                                                                                                                                                                                                                                                                                                                                                                           187690-37     000190
1032421023773COBR_CAUC_BIC  FRIGORIFICO SAO GREGORIO LTDA           093148955000171LUNARDELLI COMERCIAL DE CARNES E A      RUA JEROLOMO MINUZZO 580                PORTO ALEGRE                            91730050RS37002000050081557916874/1     18072012015PORTO ALEGRE        1508201200000000000919196CC                                                                                                                                                                                                                                                                                                                                                                                           187690-38     000191
1032421023773COBR_CAUC_COR  FRIGORIFICO SAO GREGORIO LTDA           003204565000189MACRO ATAC TREICHEL LTDA                AV FERNANDO OSORIO 4842                 PELOTAS                                 96065000RS37003000010079546216177/1     11072012800UNIBANCO S/A        1308201200000000002610088CC                                                                                                                                                                                                                                                                                                                                                                                           187690-39     000192
1032421023773COBR_CAUC_COR  FRIGORIFICO SAO GREGORIO LTDA           003204565000189MACRO ATAC TREICHEL LTDA                AV FERNANDO OSORIO 4842                 PELOTAS                                 96065000RS37003000020079548921218/1     11072012800UNIBANCO S/A        1508201200000000002920740CC                                                                                                                                                                                                                                                                                                                                                                                           187690-40     000193
1032421023773COBR_CAUC_COR  FRIGORIFICO SAO GREGORIO LTDA           003204565000189MACRO ATAC TREICHEL LTDA                AV FERNANDO OSORIO 4842                 PELOTAS                                 96065000RS37003000030081383516867/1     18072012800UNIBANCO S/A        1508201200000000001821069CC                                                                                                                                                                                                                                                                                                                                                                                           187690-41     000194
1032421023773COBR_CAUC_BIC  FRIGORIFICO SAO GREGORIO LTDA           005327858000189SEFAR INDUSTRIA E COMERCIO DE FARI      ESTRADA RS 239 KM 37 0                  PAROBE                                  95630000RS37004000010060069619376/2     21052012015PORTO ALEGRE        0808201200000000001875000CC                                                                                                                                                                                                                                                                                                                                                                                           187690-42     000195
1032421023773COBR_CAUC_BIC  FRIGORIFICO SAO GREGORIO LTDA           005327858000189SEFAR INDUSTRIA E COMERCIO DE FARI      ESTRADA RS 239 KM 37 0                  PAROBE                                  95630000RS37004000020060070019376/3     21052012015PORTO ALEGRE        1508201200000000001875000CC                                                                                                                                                                                                                                                                                                                                                                                           187690-43     000196
1032421023773COBR_CAUC_BIC  FRIGORIFICO SAO GREGORIO LTDA           005327858000189SEFAR INDUSTRIA E COMERCIO DE FARI      ESTRADA RS 239 KM 37 0                  PAROBE                                  95630000RS37004000030060071819376/6     21052012015PORTO ALEGRE        1008201200000000001875000CC                                                                                                                                                                                                                                                                                                                                                                                           187690-44     000197
1032421023773COBR_CAUC_BIC  FRIGORIFICO SAO GREGORIO LTDA           005327858000189SEFAR INDUSTRIA E COMERCIO DE FARI      ESTRADA RS 239 KM 37 0                  PAROBE                                  95630000RS37004000040060499319377/3     21052012015PORTO ALEGRE        1909201200000000001875000CC                                                                                                                                                                                                                                                                                                                                                                                           187690-45     000198
1032421023773COBR_CAUC_BIC  FRIGORIFICO SAO GREGORIO LTDA           005327858000189SEFAR INDUSTRIA E COMERCIO DE FARI      ESTRADA RS 239 KM 37 0                  PAROBE                                  95630000RS37004000050060503519377/5     21052012015PORTO ALEGRE        1809201200000000001875000CC                                                                                                                                                                                                                                                                                                                                                                                           187690-46     000199
1032421023773COBR_CAUC_COR  FRIGORIFICO SAO GREGORIO LTDA           008087796000173SIJIL MULTI REPRESENTACOES LTDA         R 23 DE JULHO 42 AND 1 SALA 02          POUSO REDONDO                           89172000SC37005000010067441015387/1     12062012800UNIBANCO S/A        0708201200000000001128800CC                                                                                                                                                                                                                                                                                                                                                                                           187690-47     000200
1032421023773COBR_CAUC_COR  FRIGORIFICO SAO GREGORIO LTDA           008087796000173SIJIL MULTI REPRESENTACOES LTDA         R 23 DE JULHO 42 AND 1 SALA 02          POUSO REDONDO                           89172000SC37005000020070883715760/1     21062012900UNIBANCO S/A        1008201200000000001119595CC                                                                                                                                                                                                                                                                                                                                                                                           187690-48     000201
1032421023773COBR_CAUC_COR  FRIGORIFICO SAO GREGORIO LTDA           008087796000173SIJIL MULTI REPRESENTACOES LTDA         R 23 DE JULHO 42 AND 1 SALA 02          POUSO REDONDO                           89172000SC370050000300708900157731/1    21062012900UNIBANCO S/A        1308201200000000001216713CC                                                                                                                                                                                                                                                                                                                                                                                           187690-49     000202
1032421023773COBR_CAUC_COR  FRIGORIFICO SAO GREGORIO LTDA           008087796000173SIJIL MULTI REPRESENTACOES LTDA         R 23 DE JULHO 42 AND 1 SALA 02          POUSO REDONDO                           89172000SC370050000400731685385/1       25062012800UNIBANCO S/A        1408201200000000002098039CC                                                                                                                                                                                                                                                                                                                                                                                           187690-50     000203
1032421023773COBR_CAUC_COR  FRIGORIFICO SAO GREGORIO LTDA           008087796000173SIJIL MULTI REPRESENTACOES LTDA         R 23 DE JULHO 42 AND 1 SALA 02          POUSO REDONDO                           89172000SC370050000500731693386/1       25062012800UNIBANCO S/A        1608201200000000002136653CC                                                                                                                                                                                                                                                                                                                                                                                           187690-51     000204
1032421023773COBR_CAUC_COR  FRIGORIFICO SAO GREGORIO LTDA           008087796000173SIJIL MULTI REPRESENTACOES LTDA         R 23 DE JULHO 42 AND 1 SALA 02          POUSO REDONDO                           89172000SC370050000600731707384/1       25062012800UNIBANCO S/A        1308201200000000002038040CC                                                                                                                                                                                                                                                                                                                                                                                           187690-52     000205
